symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOGL,2018-07-12 00:00:00+00:00,8.46,8.61,8.44,8.55,126640,5.4789326631,5.5760768593,5.4659801036,5.5372191808,126640,0.0,1.0
GOGL,2018-07-13 00:00:00+00:00,8.51,8.61,8.47,8.48,115817,5.5113140618,5.5760768593,5.4854089428,5.4918852226,115817,0.0,1.0
GOGL,2018-07-16 00:00:00+00:00,8.5,8.63,8.45,8.6,159961,5.5048377821,5.5890294187,5.4724563834,5.5696005795,159961,0.0,1.0
GOGL,2018-07-17 00:00:00+00:00,8.5,8.59,8.47,8.49,95920,5.5048377821,5.5631242998,5.4854089428,5.4983615023,95920,0.0,1.0
GOGL,2018-07-18 00:00:00+00:00,8.65,8.69,8.54,8.54,133645,5.6019819782,5.6278870972,5.530742901,5.530742901,133645,0.0,1.0
GOGL,2018-07-19 00:00:00+00:00,8.61,8.68,8.54,8.63,85384,5.5760768593,5.6214108175,5.530742901,5.5890294187,85384,0.0,1.0
GOGL,2018-07-20 00:00:00+00:00,8.69,8.8,8.66,8.72,137649,5.6278870972,5.6991261744,5.608458258,5.6473159364,137649,0.0,1.0
GOGL,2018-07-23 00:00:00+00:00,8.67,8.76,8.65,8.76,71964,5.6149345377,5.6732210554,5.6019819782,5.6732210554,71964,0.0,1.0
GOGL,2018-07-24 00:00:00+00:00,9.07,9.09,9.0,9.0,121526,5.8739857275,5.8869382869,5.8286517693,5.8286517693,121526,0.0,1.0
GOGL,2018-07-25 00:00:00+00:00,9.03,9.08,8.91,8.98,373279,5.8480806085,5.8804620072,5.7703652516,5.8156992098,373279,0.0,1.0
GOGL,2018-07-26 00:00:00+00:00,9.01,9.03,8.9,8.98,70691,5.835128049,5.8480806085,5.7638889718,5.8156992098,70691,0.0,1.0
GOGL,2018-07-27 00:00:00+00:00,8.94,9.0,8.88,8.98,75981,5.7897940908,5.8286517693,5.7509364123,5.8156992098,75981,0.0,1.0
GOGL,2018-07-30 00:00:00+00:00,9.07,9.08,8.99,9.0,66423,5.8739857275,5.8804620072,5.8221754895,5.8286517693,66423,0.0,1.0
GOGL,2018-07-31 00:00:00+00:00,9.35,9.4,9.14,9.18,407232,6.0553215603,6.087702959,5.9193196857,5.9452248046,407232,0.0,1.0
GOGL,2018-08-01 00:00:00+00:00,9.21,9.32,9.17,9.23,59011,5.9646536439,6.035892721,5.9387485249,5.9776062034,59011,0.0,1.0
GOGL,2018-08-02 00:00:00+00:00,9.21,9.26,9.12,9.16,71328,5.9646536439,5.9970350426,5.9063671262,5.9322722452,71328,0.0,1.0
GOGL,2018-08-03 00:00:00+00:00,9.22,9.39,9.04,9.23,250066,5.9711299236,6.0812266793,5.8545568882,5.9776062034,250066,0.0,1.0
GOGL,2018-08-06 00:00:00+00:00,9.18,9.29,9.14,9.19,80289,5.9452248046,6.0164638818,5.9193196857,5.9517010844,80289,0.0,1.0
GOGL,2018-08-07 00:00:00+00:00,9.05,9.16,9.0,9.1,140045,5.861033168,5.9322722452,5.8286517693,5.8934145667,140045,0.0,1.0
GOGL,2018-08-08 00:00:00+00:00,9.11,9.16,9.06,9.12,54449,5.8998908464,5.9322722452,5.8675094477,5.9063671262,54449,0.0,1.0
GOGL,2018-08-09 00:00:00+00:00,8.94,9.12,8.91,9.08,61997,5.7897940908,5.9063671262,5.7703652516,5.8804620072,61997,0.0,1.0
GOGL,2018-08-10 00:00:00+00:00,8.8,8.95,8.72,8.84,153153,5.6991261744,5.7962703705,5.6473159364,5.7250312934,153153,0.0,1.0
GOGL,2018-08-13 00:00:00+00:00,8.64,8.81,8.59,8.78,114415,5.5955056985,5.7056024541,5.5631242998,5.6861736149,114415,0.0,1.0
GOGL,2018-08-14 00:00:00+00:00,8.71,8.83,8.69,8.79,63145,5.6408396567,5.7185550136,5.6278870972,5.6926498946,63145,0.0,1.0
GOGL,2018-08-15 00:00:00+00:00,8.43,8.59,8.35,8.54,161295,5.4595038239,5.5631242998,5.4076935859,5.530742901,161295,0.0,1.0
GOGL,2018-08-16 00:00:00+00:00,8.72,8.75,8.49,8.49,112951,5.6473159364,5.6667447757,5.4983615023,5.4983615023,112951,0.0,1.0
GOGL,2018-08-17 00:00:00+00:00,9.01,9.08,8.93,9.04,159650,5.835128049,5.8804620072,5.783317811,5.8545568882,159650,0.0,1.0
GOGL,2018-08-20 00:00:00+00:00,9.16,9.37,9.08,9.35,798288,5.9322722452,6.0682741198,5.8804620072,6.0553215603,798288,0.0,1.0
GOGL,2018-08-21 00:00:00+00:00,9.7,9.78,9.42,9.42,365510,6.2819913513,6.3338015893,6.1006555185,6.1006555185,365510,0.0,1.0
GOGL,2018-08-22 00:00:00+00:00,9.89,9.94,9.74,9.79,127843,6.4050406664,6.4374220652,6.3078964703,6.340277869,127843,0.0,1.0
GOGL,2018-08-23 00:00:00+00:00,9.46,9.73,9.46,9.68,170454,6.1265606375,6.3014201905,6.1265606375,6.2690387918,170454,0.0,1.0
GOGL,2018-08-24 00:00:00+00:00,9.62,9.68,9.6,9.61,102678,6.2301811134,6.2690387918,6.2172285539,6.2237048336,102678,0.0,1.0
GOGL,2018-08-27 00:00:00+00:00,9.59,9.68,9.51,9.57,102557,6.2107522741,6.2690387918,6.1589420362,6.1977997146,102557,0.0,1.0
GOGL,2018-08-28 00:00:00+00:00,9.56,9.68,9.56,9.63,102672,6.1913234349,6.2690387918,6.1913234349,6.2366573931,102672,0.0,1.0
GOGL,2018-08-29 00:00:00+00:00,9.63,9.67,9.52,9.58,101874,6.2366573931,6.2625625121,6.1654183159,6.2042759944,101874,0.0,1.0
GOGL,2018-08-30 00:00:00+00:00,9.45,9.56,9.45,9.53,58483,6.1200843577,6.1913234349,6.1200843577,6.1718945957,58483,0.0,1.0
GOGL,2018-08-31 00:00:00+00:00,9.25,9.48,9.24,9.48,81628,5.9905587628,6.1395131969,5.9840824831,6.1395131969,81628,0.0,1.0
GOGL,2018-09-04 00:00:00+00:00,9.23,9.35,9.12,9.28,170338,5.9776062034,6.0553215603,5.9063671262,6.0099876021,170338,0.0,1.0
GOGL,2018-09-05 00:00:00+00:00,8.98,9.11,8.92,9.07,87231,5.8804620072,5.9655911899,5.8411716152,5.9393975952,87231,0.1,1.0
GOGL,2018-09-06 00:00:00+00:00,9.01,9.1,8.85,9.03,180103,5.9001072032,5.9590427913,5.7953328245,5.9132040006,180103,0.0,1.0
GOGL,2018-09-07 00:00:00+00:00,8.82,8.91,8.73,8.83,123892,5.7756876285,5.8346232165,5.7167520404,5.7822360271,123892,0.0,1.0
GOGL,2018-09-10 00:00:00+00:00,8.81,8.95,8.8,8.8,88427,5.7691392298,5.8608168112,5.7625908311,5.7625908311,88427,0.0,1.0
GOGL,2018-09-11 00:00:00+00:00,8.86,8.9,8.66,8.68,130086,5.8018812231,5.8280748178,5.6709132497,5.6840100471,130086,0.0,1.0
GOGL,2018-09-12 00:00:00+00:00,8.82,8.9,8.78,8.9,57821,5.7756876285,5.8280748178,5.7494940338,5.8280748178,57821,0.0,1.0
GOGL,2018-09-13 00:00:00+00:00,8.82,8.91,8.77,8.89,70716,5.7756876285,5.8346232165,5.7429456351,5.8215264192,70716,0.0,1.0
GOGL,2018-09-14 00:00:00+00:00,9.17,9.2,9.0,9.05,124798,6.004881582,6.024526778,5.8935588045,5.9263007979,124798,0.0,1.0
GOGL,2018-09-17 00:00:00+00:00,9.14,9.23,9.09,9.16,60698,5.9852363859,6.044171974,5.9524943926,5.9983331833,60698,0.0,1.0
GOGL,2018-09-18 00:00:00+00:00,9.35,9.38,9.23,9.23,126368,6.1227527581,6.1423979541,6.044171974,6.044171974,126368,0.0,1.0
GOGL,2018-09-19 00:00:00+00:00,9.24,9.28,9.18,9.21,51212,6.0507203727,6.0769139674,6.0114299806,6.0310751767,51212,0.0,1.0
GOGL,2018-09-20 00:00:00+00:00,9.13,9.21,9.03,9.17,105319,5.9786879873,6.0310751767,5.9132040006,6.004881582,105319,0.0,1.0
GOGL,2018-09-21 00:00:00+00:00,9.46,9.49,9.35,9.42,92647,6.1947851434,6.2144303395,6.1227527581,6.1685915488,92647,0.0,1.0
GOGL,2018-09-24 00:00:00+00:00,9.43,9.48,9.37,9.48,81357,6.1751399474,6.2078819408,6.1358495554,6.2078819408,81357,0.0,1.0
GOGL,2018-09-25 00:00:00+00:00,9.41,9.54,9.35,9.38,92140,6.1620431501,6.2471723328,6.1227527581,6.1423979541,92140,0.0,1.0
GOGL,2018-09-26 00:00:00+00:00,9.73,9.79,9.6,9.62,131081,6.3715919076,6.4108822996,6.2864627248,6.2995595222,131081,0.0,1.0
GOGL,2018-09-27 00:00:00+00:00,9.56,9.68,9.55,9.66,60386,6.2602691302,6.3388499142,6.2537207315,6.3257531169,60386,0.0,1.0
GOGL,2018-09-28 00:00:00+00:00,9.86,9.88,9.69,9.81,144956,6.4567210903,6.4698178877,6.3453983129,6.423979097,144956,0.0,1.0
GOGL,2018-10-01 00:00:00+00:00,9.87,9.95,9.81,9.83,150839,6.463269489,6.5156566784,6.423979097,6.4370758943,150839,0.0,1.0
GOGL,2018-10-02 00:00:00+00:00,9.95,10.05,9.87,9.88,116379,6.5156566784,6.5811406651,6.463269489,6.4698178877,116379,0.0,1.0
GOGL,2018-10-03 00:00:00+00:00,9.74,9.78,9.67,9.78,126670,6.3781403063,6.4043339009,6.3323015156,6.4043339009,126670,0.0,1.0
GOGL,2018-10-04 00:00:00+00:00,9.39,9.58,9.32,9.57,179553,6.1489463527,6.2733659275,6.103107562,6.2668175288,179553,0.0,1.0
GOGL,2018-10-05 00:00:00+00:00,9.24,9.34,9.19,9.24,135565,6.0507203727,6.1162043594,6.0179783793,6.0507203727,135565,0.0,1.0
GOGL,2018-10-08 00:00:00+00:00,9.25,9.3,9.09,9.09,122007,6.0572687713,6.0900107647,5.9524943926,5.9524943926,122007,0.0,1.0
GOGL,2018-10-09 00:00:00+00:00,9.18,9.26,9.06,9.11,81275,6.0114299806,6.06381717,5.9328491966,5.9655911899,81275,0.0,1.0
GOGL,2018-10-10 00:00:00+00:00,8.94,9.29,8.93,9.24,115156,5.8542684125,6.083462366,5.8477200138,6.0507203727,115156,0.0,1.0
GOGL,2018-10-11 00:00:00+00:00,8.75,8.87,8.61,8.75,106212,5.7298488378,5.8084296218,5.6381712563,5.7298488378,106212,0.0,1.0
GOGL,2018-10-12 00:00:00+00:00,9.07,9.13,8.97,9.08,90816,5.9393975952,5.9786879873,5.8739136085,5.9459459939,90816,0.0,1.0
GOGL,2018-10-15 00:00:00+00:00,8.86,9.05,8.84,9.05,67444,5.8018812231,5.9263007979,5.7887844258,5.9263007979,67444,0.0,1.0
GOGL,2018-10-16 00:00:00+00:00,9.0,9.06,8.94,8.96,63544,5.8935588045,5.9328491966,5.8542684125,5.8673652099,63544,0.0,1.0
GOGL,2018-10-17 00:00:00+00:00,8.72,8.84,8.64,8.84,112356,5.7102036417,5.7887844258,5.6578164524,5.7887844258,112356,0.0,1.0
GOGL,2018-10-18 00:00:00+00:00,8.42,8.72,8.41,8.7,89037,5.5137516816,5.7102036417,5.5072032829,5.6971068444,89037,0.0,1.0
GOGL,2018-10-19 00:00:00+00:00,8.56,8.68,8.5,8.5,99734,5.605429263,5.6840100471,5.566138871,5.566138871,99734,0.0,1.0
GOGL,2018-10-22 00:00:00+00:00,8.44,8.53,8.28,8.4,94435,5.5268484789,5.585784067,5.4220741002,5.5006548842,94435,0.0,1.0
GOGL,2018-10-23 00:00:00+00:00,7.79,7.86,7.54,7.73,382629,5.1012025653,5.147041356,4.9374925985,5.0619121732,382629,0.0,1.0
GOGL,2018-10-24 00:00:00+00:00,7.42,7.76,7.41,7.76,99768,4.8589118144,5.0815573693,4.8523634157,5.0815573693,99768,0.0,1.0
GOGL,2018-10-25 00:00:00+00:00,7.71,7.73,7.57,7.57,125086,5.0488153759,5.0619121732,4.9571377945,4.9571377945,125086,0.0,1.0
GOGL,2018-10-26 00:00:00+00:00,7.61,7.7,7.53,7.6,156922,4.9833313892,5.0422669772,4.9309441998,4.9767829905,156922,0.0,1.0
GOGL,2018-10-29 00:00:00+00:00,7.52,7.74,7.45,7.65,135839,4.9243958011,5.0684605719,4.8785570104,5.0095249839,135839,0.0,1.0
GOGL,2018-10-30 00:00:00+00:00,7.27,7.43,7.16,7.35,235531,4.7606858343,4.8654602131,4.6886534489,4.8130730237,235531,0.0,1.0
GOGL,2018-10-31 00:00:00+00:00,7.61,7.66,7.39,7.51,275970,4.9833313892,5.0160733825,4.8392666184,4.9178474025,275970,0.0,1.0
GOGL,2018-11-01 00:00:00+00:00,7.71,7.76,7.48,7.56,145435,5.0488153759,5.0815573693,4.8982022064,4.9505893958,145435,0.0,1.0
GOGL,2018-11-02 00:00:00+00:00,7.85,8.1,7.84,8.07,314871,5.1404929573,5.3042029241,5.1339445586,5.2845577281,314871,0.0,1.0
GOGL,2018-11-05 00:00:00+00:00,7.86,7.98,7.84,7.95,130340,5.147041356,5.22562214,5.1339445586,5.205976944,130340,0.0,1.0
GOGL,2018-11-06 00:00:00+00:00,7.71,7.88,7.68,7.82,255923,5.0488153759,5.1601381533,5.0291701799,5.1208477613,255923,0.0,1.0
GOGL,2018-11-07 00:00:00+00:00,7.65,7.7,7.51,7.55,394482,5.0095249839,5.0422669772,4.9178474025,4.9440409971,394482,0.0,1.0
GOGL,2018-11-08 00:00:00+00:00,7.26,7.42,7.25,7.39,110549,4.7541374357,4.8589118144,4.747589037,4.8392666184,110549,0.0,1.0
GOGL,2018-11-09 00:00:00+00:00,7.09,7.16,7.04,7.14,90355,4.6428146582,4.6886534489,4.6100726649,4.6755566516,90355,0.0,1.0
GOGL,2018-11-12 00:00:00+00:00,7.03,7.2,7.0,7.19,87292,4.6035242662,4.7148470436,4.5838790702,4.708298645,87292,0.0,1.0
GOGL,2018-11-13 00:00:00+00:00,6.79,7.03,6.78,6.96,124138,4.4463626981,4.6035242662,4.4398142994,4.5576854755,124138,0.0,1.0
GOGL,2018-11-14 00:00:00+00:00,6.5,6.7,6.42,6.67,248903,4.2564591366,4.3874271101,4.2040719472,4.367781914,248903,0.0,1.0
GOGL,2018-11-15 00:00:00+00:00,6.68,6.75,6.56,6.66,207954,4.3743303127,4.4201691034,4.2957495286,4.3612335154,207954,0.0,1.0
GOGL,2018-11-16 00:00:00+00:00,6.89,6.96,6.69,6.69,194785,4.5118466848,4.5576854755,4.3808787114,4.3808787114,194785,0.0,1.0
GOGL,2018-11-19 00:00:00+00:00,6.76,6.96,6.71,6.88,151132,4.4267175021,4.5576854755,4.3939755087,4.5052982861,151132,0.0,1.0
GOGL,2018-11-20 00:00:00+00:00,6.5,6.59,6.24,6.53,372378,4.2564591366,4.3153947247,4.0862007712,4.2761043326,372378,0.0,1.0
GOGL,2018-11-21 00:00:00+00:00,6.73,6.79,6.56,6.56,192837,4.4070723061,4.4463626981,4.2957495286,4.2957495286,192837,0.0,1.0
GOGL,2018-11-23 00:00:00+00:00,6.95,6.97,6.7176,6.72,168572,4.5511370768,4.5642338742,4.3989522917,4.4005239074,168572,0.0,1.0
GOGL,2018-11-26 00:00:00+00:00,7.09,7.19,7.02,7.12,268980,4.6428146582,4.708298645,4.5969758675,4.6624598543,268980,0.0,1.0
GOGL,2018-11-27 00:00:00+00:00,7.48,7.53,7.32,7.37,260387,4.8982022064,4.9309441998,4.7934278277,4.8261698211,260387,0.0,1.0
GOGL,2018-11-28 00:00:00+00:00,7.55,7.58,7.26,7.39,262942,4.9440409971,4.9636861932,4.7541374357,4.8392666184,262942,0.0,1.0
GOGL,2018-11-29 00:00:00+00:00,7.23,7.28,7.15,7.28,175842,4.7344922397,4.767234233,4.6821050503,4.767234233,175842,0.0,1.0
GOGL,2018-11-30 00:00:00+00:00,7.04,7.05,6.87,6.96,261911,4.6100726649,4.6166210636,4.4987498875,4.5576854755,261911,0.0,1.0
GOGL,2018-12-03 00:00:00+00:00,7.4,7.42,7.29,7.37,163549,4.8458150171,4.8589118144,4.7737826317,4.8261698211,163549,0.0,1.0
GOGL,2018-12-04 00:00:00+00:00,7.22,7.49,7.2,7.44,238819,4.727943841,4.9047506051,4.7148470436,4.8720086118,238819,0.0,1.0
GOGL,2018-12-06 00:00:00+00:00,6.85,6.92,6.67,6.91,202773,4.5838790702,4.63072163,4.4634267735,4.6240298358,202773,0.15,1.0
GOGL,2018-12-07 00:00:00+00:00,6.98,7.23,6.95,7.06,151149,4.6708723956,4.8381672522,4.6507970128,4.7244067497,151149,0.0,1.0
GOGL,2018-12-10 00:00:00+00:00,6.74,6.82,6.62,6.75,100647,4.5102693333,4.5638036874,4.4299678022,4.5169611276,100647,0.0,1.0
GOGL,2018-12-11 00:00:00+00:00,6.9,7.01,6.84,6.98,110656,4.6173380415,4.6909477784,4.5771872759,4.6708723956,110656,0.0,1.0
GOGL,2018-12-12 00:00:00+00:00,7.02,7.12,6.95,7.01,208757,4.6976395727,4.7645575153,4.6507970128,4.6909477784,208757,0.0,1.0
GOGL,2018-12-13 00:00:00+00:00,7.14,7.32,7.13,7.21,125472,4.7779411038,4.8983934006,4.7712493096,4.8247836637,125472,0.0,1.0
GOGL,2018-12-14 00:00:00+00:00,7.0,7.16,6.97,7.06,70825,4.6842559841,4.7913246924,4.6641806014,4.7244067497,70825,0.0,1.0
GOGL,2018-12-17 00:00:00+00:00,6.77,6.99,6.72,6.98,107565,4.5303447161,4.6775641899,4.4968857448,4.6708723956,107565,0.0,1.0
GOGL,2018-12-18 00:00:00+00:00,6.33,6.43,6.28,6.34,203713,4.2359057685,4.3028237112,4.2024467972,4.2425975628,203713,0.0,1.0
GOGL,2018-12-19 00:00:00+00:00,5.93,6.15,5.88,6.07,260032,3.968233998,4.1154534718,3.9347750267,4.0619191177,260032,0.0,1.0
GOGL,2018-12-20 00:00:00+00:00,5.81,5.94,5.75,5.77,240624,3.8879324668,3.9749257923,3.8477817013,3.8611652898,240624,0.0,1.0
GOGL,2018-12-21 00:00:00+00:00,6.04,6.13,5.9,5.9,142488,4.0418437349,4.1020698833,3.9481586152,3.9481586152,142488,0.0,1.0
GOGL,2018-12-24 00:00:00+00:00,6.08,6.17,6.03,6.09,115977,4.0686109119,4.1288370603,4.0351519406,4.0753027062,115977,0.0,1.0
GOGL,2018-12-26 00:00:00+00:00,6.17,6.18,5.91,6.11,144495,4.1288370603,4.1355288546,3.9548504095,4.0886862947,144495,0.0,1.0
GOGL,2018-12-27 00:00:00+00:00,5.9,5.91,5.7,5.81,149520,3.9481586152,3.9548504095,3.8143227299,3.8879324668,149520,0.0,1.0
GOGL,2018-12-28 00:00:00+00:00,6.12,6.155,5.99,6.0,217125,4.095378089,4.1187993689,4.0083847636,4.0150765578,217125,0.0,1.0
GOGL,2018-12-31 00:00:00+00:00,6.16,6.22,6.06,6.15,76178,4.1221452661,4.1622960316,4.0552273234,4.1154534718,76178,0.0,1.0
GOGL,2019-01-02 00:00:00+00:00,6.23,6.25,5.9,5.95,150709,4.1689878259,4.1823714144,3.9481586152,3.9816175865,150709,0.0,1.0
GOGL,2019-01-03 00:00:00+00:00,5.96,6.08,5.9,6.01,166215,3.9883093808,4.0686109119,3.9481586152,4.0217683521,166215,0.0,1.0
GOGL,2019-01-04 00:00:00+00:00,6.49,6.56,6.28,6.29,90617,4.3429744767,4.3898170366,4.2024467972,4.2091385915,90617,0.0,1.0
GOGL,2019-01-07 00:00:00+00:00,6.76,6.83,6.55,6.57,132621,4.5236529218,4.5704954817,4.3831252423,4.3965088308,132621,0.0,1.0
GOGL,2019-01-08 00:00:00+00:00,7.0,7.01,6.87,6.95,100034,4.6842559841,4.6909477784,4.5972626587,4.6507970128,100034,0.0,1.0
GOGL,2019-01-09 00:00:00+00:00,7.01,7.07,6.93,7.05,91422,4.6909477784,4.731098544,4.6374134243,4.7177149555,91422,0.0,1.0
GOGL,2019-01-10 00:00:00+00:00,6.77,6.8,6.64,6.75,164688,4.5303447161,4.5504200989,4.4433513907,4.5169611276,164688,0.0,1.0
GOGL,2019-01-11 00:00:00+00:00,6.6,6.68,6.53,6.58,119722,4.4165842136,4.4701185677,4.3697416538,4.4032006251,119722,0.0,1.0
GOGL,2019-01-14 00:00:00+00:00,6.45,6.48,6.33,6.37,101591,4.3162072997,4.3362826825,4.2359057685,4.2626729456,101591,0.0,1.0
GOGL,2019-01-15 00:00:00+00:00,6.34,6.35,6.24,6.3,107188,4.2425975628,4.249289357,4.1756796202,4.2158303857,107188,0.0,1.0
GOGL,2019-01-16 00:00:00+00:00,6.39,6.4,6.31,6.32,85484,4.2760565341,4.2827483284,4.22252218,4.2292139743,85484,0.0,1.0
GOGL,2019-01-17 00:00:00+00:00,6.47,6.54,6.34,6.36,104163,4.3295908882,4.376433448,4.2425975628,4.2559811513,104163,0.0,1.0
GOGL,2019-01-18 00:00:00+00:00,6.71,6.72,6.53,6.57,146452,4.4901939505,4.4968857448,4.3697416538,4.3965088308,146452,0.0,1.0
GOGL,2019-01-22 00:00:00+00:00,6.12,6.22,6.11,6.18,192837,4.095378089,4.1622960316,4.0886862947,4.1355288546,192837,0.0,1.0
GOGL,2019-01-23 00:00:00+00:00,6.16,6.17,5.91,6.04,342465,4.1221452661,4.1288370603,3.9548504095,4.0418437349,342465,0.0,1.0
GOGL,2019-01-24 00:00:00+00:00,5.88,5.94,5.85,5.87,230346,3.9347750267,3.9749257923,3.9146996439,3.9280832324,230346,0.0,1.0
GOGL,2019-01-25 00:00:00+00:00,5.96,6.12,5.79,6.04,468262,3.9883093808,4.095378089,3.8745488783,4.0418437349,468262,0.0,1.0
GOGL,2019-01-28 00:00:00+00:00,5.36,5.39,5.31,5.37,553562,3.586801725,3.6068771078,3.5533427537,3.5934935193,553562,0.0,1.0
GOGL,2019-01-29 00:00:00+00:00,5.44,5.5,5.4,5.47,174439,3.6403360791,3.6804868447,3.6135689021,3.6604114619,174439,0.0,1.0
GOGL,2019-01-30 00:00:00+00:00,5.12,5.16,4.96,5.0,793435,3.4261986627,3.4529658397,3.3191299545,3.3458971315,793435,0.0,1.0
GOGL,2019-01-31 00:00:00+00:00,5.07,5.15,5.06,5.15,307513,3.3927396914,3.4462740455,3.3860478971,3.4462740455,307513,0.0,1.0
GOGL,2019-02-01 00:00:00+00:00,5.31,5.36,5.2,5.31,333694,3.5533427537,3.586801725,3.4797330168,3.5533427537,333694,0.0,1.0
GOGL,2019-02-04 00:00:00+00:00,5.18,5.21,5.06,5.18,223853,3.4663494283,3.4864248111,3.3860478971,3.4663494283,223853,0.0,1.0
GOGL,2019-02-05 00:00:00+00:00,5.2,5.21,5.06,5.09,296103,3.4797330168,3.4864248111,3.3860478971,3.4061232799,296103,0.0,1.0
GOGL,2019-02-06 00:00:00+00:00,5.11,5.12,5.0,5.01,299144,3.4195068684,3.4261986627,3.3458971315,3.3525889258,299144,0.0,1.0
GOGL,2019-02-07 00:00:00+00:00,5.12,5.2,5.03,5.03,261680,3.4261986627,3.4797330168,3.3659725143,3.3659725143,261680,0.0,1.0
GOGL,2019-02-08 00:00:00+00:00,5.15,5.17,5.05,5.12,179618,3.4462740455,3.459657634,3.3793561028,3.4261986627,179618,0.0,1.0
GOGL,2019-02-11 00:00:00+00:00,5.13,5.15,5.07,5.13,120548,3.432890457,3.4462740455,3.3927396914,3.432890457,120548,0.0,1.0
GOGL,2019-02-12 00:00:00+00:00,5.34,5.38,5.27,5.29,118133,3.5734181365,3.6001853135,3.5265755766,3.5399591652,118133,0.0,1.0
GOGL,2019-02-13 00:00:00+00:00,5.36,5.4,5.32,5.37,118225,3.586801725,3.6135689021,3.560034548,3.5934935193,118225,0.0,1.0
GOGL,2019-02-14 00:00:00+00:00,5.39,5.41,5.3,5.32,104254,3.6068771078,3.6202606963,3.5466509594,3.560034548,104254,0.0,1.0
GOGL,2019-02-15 00:00:00+00:00,5.38,5.41,5.3,5.31,214218,3.6001853135,3.6202606963,3.5466509594,3.5533427537,214218,0.0,1.0
GOGL,2019-02-19 00:00:00+00:00,5.24,5.27,5.08,5.11,385387,3.5065001938,3.5265755766,3.3994314856,3.4195068684,385387,0.0,1.0
GOGL,2019-02-20 00:00:00+00:00,5.35,5.39,5.26,5.28,261638,3.5801099307,3.6068771078,3.5198837824,3.5332673709,261638,0.0,1.0
GOGL,2019-02-21 00:00:00+00:00,5.26,5.29,5.22,5.27,130656,3.5198837824,3.5399591652,3.4931166053,3.5265755766,130656,0.0,1.0
GOGL,2019-02-22 00:00:00+00:00,5.31,5.34,5.26,5.28,166017,3.5533427537,3.5734181365,3.5198837824,3.5332673709,166017,0.0,1.0
GOGL,2019-02-25 00:00:00+00:00,5.31,5.37,5.23,5.3,505592,3.5533427537,3.5934935193,3.4998083996,3.5466509594,505592,0.0,1.0
GOGL,2019-02-26 00:00:00+00:00,5.32,5.33,5.2,5.28,310002,3.560034548,3.5667263422,3.4797330168,3.5332673709,310002,0.0,1.0
GOGL,2019-02-27 00:00:00+00:00,5.17,5.26,5.15,5.25,131664,3.459657634,3.5198837824,3.4462740455,3.5131919881,131664,0.0,1.0
GOGL,2019-02-28 00:00:00+00:00,5.0,5.09,4.99,5.09,361446,3.3458971315,3.4061232799,3.3392053373,3.4061232799,361446,0.0,1.0
GOGL,2019-03-01 00:00:00+00:00,4.88,4.92,4.87,4.9,326301,3.2655956004,3.2923627774,3.2589038061,3.2789791889,326301,0.0,1.0
GOGL,2019-03-04 00:00:00+00:00,4.95,5.01,4.9,5.0,240010,3.3124381602,3.3525889258,3.2789791889,3.3458971315,240010,0.0,1.0
GOGL,2019-03-05 00:00:00+00:00,5.11,5.27,5.07,5.17,631018,3.4195068684,3.5265755766,3.3927396914,3.459657634,631018,0.0,1.0
GOGL,2019-03-06 00:00:00+00:00,4.96,5.05,4.96,5.03,252867,3.3525889258,3.4134221926,3.3525889258,3.3999036889,252867,0.05,1.0
GOGL,2019-03-07 00:00:00+00:00,4.79,4.86,4.77,4.85,202261,3.2376816441,3.2849964071,3.2241631403,3.2782371553,202261,0.0,1.0
GOGL,2019-03-08 00:00:00+00:00,4.68,4.74,4.62,4.7,260233,3.1633298735,3.2038853847,3.1227743623,3.1768483773,260233,0.0,1.0
GOGL,2019-03-11 00:00:00+00:00,4.71,4.73,4.61,4.64,218168,3.1836076291,3.1971261329,3.1160151105,3.1362928661,218168,0.0,1.0
GOGL,2019-03-12 00:00:00+00:00,4.89,4.91,4.8,4.83,140062,3.3052741627,3.3187926665,3.2444408959,3.2647186515,140062,0.0,1.0
GOGL,2019-03-13 00:00:00+00:00,4.92,5.02,4.9,4.98,131504,3.3255519183,3.393144437,3.3120334146,3.3661074295,131504,0.0,1.0
GOGL,2019-03-14 00:00:00+00:00,5.12,5.14,5.06,5.1,209392,3.4607369557,3.4742554594,3.4201814445,3.4472184519,209392,0.0,1.0
GOGL,2019-03-15 00:00:00+00:00,5.06,5.21,5.03,5.19,480278,3.4201814445,3.5215702225,3.3999036889,3.5080517187,480278,0.0,1.0
GOGL,2019-03-18 00:00:00+00:00,4.85,4.95,4.84,4.95,268763,3.2782371553,3.3458296739,3.2714779034,3.3458296739,268763,0.0,1.0
GOGL,2019-03-19 00:00:00+00:00,5.02,5.11,4.99,5.07,268837,3.393144437,3.4539777038,3.3728666814,3.4269406963,268837,0.0,1.0
GOGL,2019-03-20 00:00:00+00:00,5.32,5.39,5.2,5.38,409853,3.595921993,3.6432367561,3.5148109706,3.6364775042,409853,0.0,1.0
GOGL,2019-03-21 00:00:00+00:00,5.23,5.3,5.18,5.28,194070,3.5350887262,3.5824034893,3.5012924669,3.5688849855,194070,0.0,1.0
GOGL,2019-03-22 00:00:00+00:00,5.12,5.3,5.06,5.29,412564,3.4607369557,3.5824034893,3.4201814445,3.5756442374,412564,0.0,1.0
